SMILES T P density einter compress
CCCCCOC(C)C 325 250 7.605e-01 -4.209e+01 1.299e-04
CCCCCOC(C)C 483 250 6.338e-01 -3.225e+01 3.025e-04
CCCCCOC(C)C 357 750 7.743e-01 -4.273e+01 7.639e-05
CCCCCOC(C)C 483 750 6.984e-01 -3.660e+01 1.307e-04
CCCCCOC(C)C 451 1000 7.364e-01 -3.935e+01 1.038e-04
C#CCC(CC#C)(O)C 447 50 7.896e-01 -4.665e+01 1.478e-04
C#CCC(CC#C)(O)C 323 100 9.029e-01 -6.114e+01 5.264e-05
C#CCC(CC#C)(O)C 570 500 7.475e-01 -4.136e+01 1.569e-04
CCC=C(C=C(C)C)C 432 1 6.457e-01 -3.599e+01 3.558e-04
CCC=C(C=C(C)C)C 399 100 6.905e-01 -3.937e+01 1.903e-04
CCC=C(C=C(C)C)C 466 100 6.341e-01 -3.503e+01 3.428e-04
CCC=C(C=C(C)C)C 265 500 8.150e-01 -4.992e+01 5.147e-05
CCC=C(C=C(C)C)C 298 500 7.926e-01 -4.781e+01 7.015e-05
OCCC(CCO)(O)C 502 1 9.533e-01 -7.631e+01 9.191e-05
OCCC(CCO)(O)C 593 100 8.911e-01 -6.629e+01 1.251e-04
OCCC(CCO)(O)C 638 100 8.539e-01 -6.143e+01 1.567e-04
OCCC(CCO)(O)C 547 250 9.378e-01 -7.260e+01 8.498e-05
OCCC(CCO)(O)C 638 250 8.706e-01 -6.302e+01 1.504e-04
OCCC(CCO)(O)C 365 500 1.071e+00 -9.798e+01 2.344e-05
OCCC(CCO)(O)C 547 500 9.556e-01 -7.448e+01 6.766e-05
OCCC(CCO)(O)C 593 500 9.242e-01 -6.924e+01 8.260e-05
OCCC(CCO)(O)C 547 750 9.699e-01 -7.564e+01 6.085e-05
OCCC(CCO)(O)C 456 1000 1.036e+00 -8.712e+01 3.267e-05
CC=CC(CC(=C)C)C 262 1 7.751e-01 -4.554e+01 8.683e-05
CC=CC(CC(=C)C)C 458 1 5.928e-01 -3.127e+01 5.512e-04
CC=CC(CC(=C)C)C 360 50 6.971e-01 -3.889e+01 1.822e-04
CC=CC(CC(=C)C)C 491 50 5.781e-01 -3.022e+01 6.514e-04
CC=CC(CC(=C)C)C 360 100 7.028e-01 -3.937e+01 1.664e-04
CC=CC(CC(=C)C)C 327 250 7.415e-01 -4.245e+01 9.340e-05
CC=CC(CC(=C)C)C 491 250 6.231e-01 -3.313e+01 3.094e-04
CC=CC(CC(=C)C)C 393 500 7.163e-01 -4.008e+01 1.021e-04
CC=CC(CC(=C)C)C 491 750 6.813e-01 -3.714e+01 1.376e-04
CC=CC(CC(=C)C)C 426 1000 7.311e-01 -4.097e+01 8.063e-05
CC(CC=CC(=C)C)C 307 1 7.454e-01 -4.388e+01 1.342e-04
CC(CC=CC(=C)C)C 404 50 6.688e-01 -3.752e+01 2.134e-04
CC(CC=CC(=C)C)C 339 250 7.399e-01 -4.316e+01 1.081e-04
CC(CC=CC(=C)C)C 274 500 8.027e-01 -4.867e+01 5.930e-05
C=CC(CC=C(C)C)C 362 50 6.954e-01 -3.902e+01 1.606e-04
C=CC(CC=C(C)C)C 494 50 5.725e-01 -3.004e+01 6.470e-04
C=CC(CC=C(C)C)C 296 1000 8.030e-01 -4.764e+01 5.698e-05
CC(C=CC=C(C)C)C 432 100 6.566e-01 -3.740e+01 2.341e-04
CC(C=CC=C(C)C)C 466 500 6.815e-01 -3.899e+01 1.658e-04
CC=CC1CCCCC1 468 250 7.025e-01 -3.546e+01 1.870e-04
CC=CC1CCCCC1 507 500 7.086e-01 -3.571e+01 1.795e-04
CC1CCCCC1(C)O 515 50 7.040e-01 -3.347e+01 3.573e-04
CC1CCCCC1(C)O 555 50 6.546e-01 -3.023e+01 7.139e-04
CC1CCCCC1(C)O 317 100 8.951e-01 -5.175e+01 5.945e-05
CC1CCCCC1(C)O 436 100 7.860e-01 -3.964e+01 1.793e-04
CC1CCCCC1(C)O 396 750 8.752e-01 -4.701e+01 7.976e-05
CC1CCCCC1(C)O 515 750 7.986e-01 -3.923e+01 1.143e-04
CC1CCCCC1(C)O 555 750 7.768e-01 -3.752e+01 1.203e-04
CCC(=CC=C(C)C)C 358 50 7.245e-01 -4.286e+01 1.364e-04
CCC(=CC=C(C)C)C 276 100 7.917e-01 -4.866e+01 7.715e-05
CCC(=CC=C(C)C)C 358 100 7.279e-01 -4.310e+01 1.324e-04
CCC(=CC=C(C)C)C 235 250 8.328e-01 -5.241e+01 4.460e-05
CCC(=CC=C(C)C)C 276 500 8.117e-01 -5.017e+01 5.241e-05
CCC(=CC=C(C)C)C 398 500 7.333e-01 -4.322e+01 1.051e-04
CCC(=CC=C(C)C)C 480 500 6.827e-01 -3.902e+01 1.633e-04
CCC(=CC=C(C)C)C 480 1000 7.224e-01 -4.188e+01 1.018e-04
OCC(CC(CO)C)C 562 750 8.102e-01 -5.614e+01 8.870e-05
OCC(CC(CO)C)C 311 1000 9.692e-01 -8.618e+01 2.436e-05
CC1CC(C)CC(=O)C1 405 1 8.060e-01 -4.019e+01 2.054e-04
CC1CC(C)CC(=O)C1 529 1 6.761e-01 -3.174e+01 6.589e-04
CC1CC(C)CC(=O)C1 570 1 6.187e-01 -2.852e+01 1.091e-03
CC1CC(C)CC(=O)C1 446 100 7.818e-01 -3.838e+01 1.734e-04
CC1CC(C)CC(=O)C1 446 250 8.023e-01 -3.966e+01 1.335e-04
CC1CC(C)CC(=O)C1 446 500 8.255e-01 -4.109e+01 1.095e-04
CC1CC(C)CC(=O)C1 570 500 7.460e-01 -3.550e+01 1.976e-04
CC1CC(C)CC(=O)C1 322 750 9.261e-01 -4.879e+01 5.072e-05
CC1=CC(C(CC1)C)C 266 1 8.357e-01 -4.499e+01 7.782e-05
CC1=CC(C(CC1)C)C 416 50 7.159e-01 -3.596e+01 2.118e-04
CC1=CC(C(CC1)C)C 529 50 6.050e-01 -2.892e+01 8.189e-04
CC1=CC(C(CC1)C)C 304 500 8.363e-01 -4.472e+01 6.945e-05
CC1=CC(C(CC1)C)C 491 500 7.180e-01 -3.588e+01 1.643e-04
CC1=CC(C(CC1)C)C 379 750 8.027e-01 -4.188e+01 8.123e-05
CC1=CC(C(CC1)C)C 491 750 7.402e-01 -3.734e+01 1.332e-04
CC(C1CCC=CC1)C 271 1 8.412e-01 -4.587e+01 6.874e-05
CC(C1CCC=CC1)C 426 100 7.243e-01 -3.682e+01 2.148e-04
CC(C1CCC=CC1)C 465 100 6.904e-01 -3.451e+01 2.981e-04
CC(C1CCC=CC1)C 543 500 6.946e-01 -3.454e+01 1.867e-04
CC(C1CCC=CC1)C 504 750 7.405e-01 -3.759e+01 1.030e-04
CC(C1CCC=CC1)C 426 1000 7.986e-01 -4.188e+01 8.718e-05
CC(CNCC(O)C)O 440 1 8.825e-01 -7.105e+01 8.948e-05
CC(CNCC(O)C)O 308 50 9.794e-01 -8.881e+01 3.090e-05
CC(CNCC(O)C)O 615 50 7.183e-01 -4.858e+01 3.323e-04
CC(CNCC(O)C)O 352 250 9.633e-01 -8.468e+01 3.967e-05
CC(CNCC(O)C)O 571 500 8.195e-01 -5.854e+01 1.229e-04
CC(CNCC(O)C)O 308 1000 1.002e+00 -8.982e+01 2.093e-05
CC(CNCC(O)C)O 571 1000 8.583e-01 -6.208e+01 6.614e-05
CC(CNCC(O)C)O 615 1000 8.331e-01 -5.837e+01 9.080e-05
CC1=CC(CCC1)(C)C 475 1 6.389e-01 -2.998e+01 6.193e-04
CC1=CC(CCC1)(C)C 510 1 5.933e-01 -2.739e+01 1.153e-03
CC1=CC(CCC1)(C)C 440 50 6.862e-01 -3.295e+01 2.824e-04
CC1=CC(CCC1)(C)C 440 100 6.957e-01 -3.354e+01 2.748e-04
CC1=CC(CCC1)(C)C 405 500 7.691e-01 -3.836e+01 1.180e-04
CC1C=CCCC1(C)C 452 50 6.844e-01 -3.169e+01 2.792e-04
CC1C=CCCC1(C)C 527 50 6.068e-01 -2.709e+01 6.590e-04
CC1C=CCCC1(C)C 338 100 7.867e-01 -3.860e+01 1.090e-04
CC1C=CCCC1(C)C 338 500 8.160e-01 -4.051e+01 8.396e-05
CCC(=O)C(C(O)C)C 288 1 9.495e-01 -7.125e+01 5.100e-05
CCC(=O)C(C(O)C)C 401 1 8.559e-01 -5.819e+01 1.147e-04
CCC(=O)C(C(O)C)C 363 100 8.951e-01 -6.302e+01 7.754e-05
CCC(=O)C(C(O)C)C 363 250 9.053e-01 -6.386e+01 7.201e-05
CCC(=O)C(C(O)C)C 513 500 8.124e-01 -5.017e+01 1.282e-04
CCC(=O)C(C(O)C)C 326 1000 9.671e-01 -7.036e+01 3.932e-05
CCC(=O)C(C(O)C)C 513 1000 8.524e-01 -5.344e+01 8.802e-05
CCC(=O)C(C(O)C)C 551 1000 8.300e-01 -5.050e+01 9.826e-05
CC(=C)C(C(C)(C)C)C 329 100 7.273e-01 -3.812e+01 1.249e-04
CC(=C)C(C(C)(C)C)C 295 500 7.770e-01 -4.185e+01 7.219e-05
CC(=C)C(C(C)(C)C)C 260 1000 8.200e-01 -4.522e+01 4.688e-05
CC(=C)C(C(C)(C)C)C 467 1000 7.148e-01 -3.666e+01 9.548e-05
CC(=CC(=C(C)C)C)C 374 50 7.096e-01 -3.981e+01 1.677e-04
CC(=CC(=C(C)C)C)C 409 50 6.823e-01 -3.766e+01 1.930e-04
CC(=CC(=C(C)C)C)C 409 100 6.878e-01 -3.804e+01 1.908e-04
CC(=CC(=C(C)C)C)C 480 1000 7.237e-01 -4.033e+01 9.246e-05
CCCC(=C)CC(C)C 295 1 7.368e-01 -4.243e+01 1.130e-04
CCCC(=C)CC(C)C 262 50 7.667e-01 -4.494e+01 9.199e-05
CCCC(=C)CC(C)C 395 50 6.587e-01 -3.612e+01 2.435e-04
CCCC(=C)CC(C)C 461 100 6.102e-01 -3.258e+01 4.210e-04
CCCC(=C)CC(C)C 262 500 7.911e-01 -4.680e+01 5.157e-05
CCCC(=C)CC(C)C 395 750 7.231e-01 -4.082e+01 9.721e-05
CCCC(=C)CC(C)C 328 1000 7.731e-01 -4.499e+01 6.303e-05
CCCC(=C)CC(C)C 494 1000 6.907e-01 -3.811e+01 1.146e-04
CCC(=CC)C(C)(C)C 401 100 6.776e-01 -3.519e+01 2.243e-04
CCC(=CC)C(C)(C)C 367 500 7.401e-01 -3.976e+01 1.163e-04
CCC(=CC)C(C)(C)C 332 750 7.758e-01 -4.252e+01 7.000e-05
CCC(=CC)C(C)(C)C 401 750 7.368e-01 -3.933e+01 8.408e-05
CCC(=CC)C(C)(C)C 436 750 7.181e-01 -3.789e+01 1.066e-04
CCC1CCCC(=C1)C 270 1 8.391e-01 -4.639e+01 7.107e-05
CCC1CCCC(=C1)C 343 100 7.841e-01 -4.197e+01 1.335e-04
CCC1CCCC(=C1)C 417 500 7.649e-01 -4.024e+01 1.087e-04
CCC1CCCC(=C1)C 343 1000 8.403e-01 -4.584e+01 5.689e-05
CCCCN(CCC)C 395 50 6.668e-01 -3.821e+01 2.293e-04
CCCCN(CCC)C 494 250 6.211e-01 -3.445e+01 3.211e-04
CCCCN(CCC)C 395 750 7.321e-01 -4.317e+01 9.801e-05
CCC(=C(C)C)C(C)C 374 1 6.913e-01 -3.815e+01 2.066e-04
CCC(=C(C)C)C(C)C 414 1 6.584e-01 -3.565e+01 2.927e-04
CCC(=C(C)C)C(C)C 453 1 6.194e-01 -3.284e+01 3.788e-04
CCC(=C(C)C)C(C)C 374 250 7.181e-01 -4.017e+01 1.093e-04
CCC(=C(C)C)C(C)C 374 500 7.376e-01 -4.161e+01 1.009e-04
CCC(=C(C)C)C(C)C 374 750 7.528e-01 -4.275e+01 7.988e-05
CCCCNCC(C)C 269 50 7.787e-01 -4.975e+01 9.618e-05
CCCCNCC(C)C 479 50 5.947e-01 -3.371e+01 6.057e-04
CCCCNCC(C)C 304 100 7.538e-01 -4.706e+01 1.010e-04
CCCCNCC(C)C 304 500 7.801e-01 -4.924e+01 7.278e-05
CCCCNCC(C)C 444 500 6.890e-01 -4.066e+01 1.407e-04
CCCCNCC(C)C 409 750 7.284e-01 -4.395e+01 8.946e-05
CCCCNCC(C)C 444 1000 7.270e-01 -4.361e+01 9.183e-05
OCC(OCC(O)C)C 343 250 9.864e-01 -8.010e+01 5.033e-05
OCC(OCC(O)C)C 385 250 9.528e-01 -7.381e+01 6.386e-05
OCC(OCC(O)C)C 513 750 8.884e-01 -6.077e+01 9.860e-05
OCC(OCC(O)C)C 428 1000 9.615e-01 -7.150e+01 5.436e-05
CCC(NCC(C)C)C 297 1 7.420e-01 -4.286e+01 1.136e-04
CCC(NCC(C)C)C 394 100 6.727e-01 -3.715e+01 1.949e-04
CCC(NCC(C)C)C 491 100 5.866e-01 -3.091e+01 4.643e-04
CCC(NCC(C)C)C 394 1000 7.484e-01 -4.268e+01 7.963e-05
CCC(C(CO)C)CO 355 1 8.986e-01 -7.156e+01 5.675e-05
CCC(C(CO)C)CO 440 1 8.287e-01 -5.922e+01 1.297e-04
CCC(C(CO)C)CO 355 100 9.023e-01 -7.100e+01 5.980e-05
CCC(C(CO)C)CO 312 250 9.512e-01 -8.055e+01 3.371e-05
CCC(C(CO)C)CO 567 250 7.625e-01 -4.980e+01 1.662e-04
CCC(C(CO)C)CO 525 1000 8.490e-01 -5.802e+01 7.613e-05
CC=C1CCC(CC1)C 455 100 6.927e-01 -3.540e+01 2.693e-04
CC=C1CCC(CC1)C 530 250 6.604e-01 -3.312e+01 2.570e-04
CC=C1CCC(CC1)C 493 750 7.414e-01 -3.844e+01 1.193e-04
CC=C1CCC(CC1)C 530 750 7.220e-01 -3.706e+01 1.267e-04
CC=C1CCC(CC1)C 344 1000 8.385e-01 -4.579e+01 6.212e-05
CCC(C(=C)C(C)C)C 457 1 5.832e-01 -2.954e+01 6.914e-04
CCC(C(=C)C(C)C)C 291 50 7.366e-01 -4.079e+01 1.062e-04
CCC(C(=C)C(C)C)C 457 750 6.863e-01 -3.645e+01 9.983e-05
CCCC(=C)C=C(C)C 296 1 7.627e-01 -4.474e+01 1.010e-04
CCCC(=C)C=C(C)C 362 1 7.067e-01 -4.003e+01 1.548e-04
CCCC(=C)C=C(C)C 494 50 5.941e-01 -3.169e+01 6.048e-04
CCCC(=C)C=C(C)C 428 250 6.836e-01 -3.799e+01 1.669e-04
CCCC(=C)C=C(C)C 395 500 7.288e-01 -4.145e+01 1.086e-04
CCCC(=C)C=C(C)C 362 750 7.653e-01 -4.439e+01 7.498e-05
CCCC(=C)C=C(C)C 395 1000 7.598e-01 -4.372e+01 6.619e-05
CC=CC1=CCCCC1 283 1 8.674e-01 -4.948e+01 6.618e-05
CC=CC1=CCCCC1 467 250 7.427e-01 -3.933e+01 1.978e-04
CC=CC1=CCCCC1 283 500 8.926e-01 -5.130e+01 5.627e-05
CC=CC1=CCCCC1 430 500 7.914e-01 -4.282e+01 1.110e-04
CC=CC1=CCCCC1 467 500 7.671e-01 -4.096e+01 1.298e-04
CC=CC1=CCCCC1 356 1000 8.678e-01 -4.865e+01 5.401e-05
CCC=CC1=CCCC1 385 250 7.841e-01 -4.491e+01 1.235e-04
CCC=CC1=CCCC1 422 500 7.786e-01 -4.422e+01 1.082e-04
CCC=CC1=CCCC1 312 750 8.645e-01 -5.155e+01 4.789e-05
CCC=CC1=CCCC1 385 750 8.187e-01 -4.738e+01 7.070e-05
CCC=CC1=CCCC1 312 1000 8.755e-01 -5.233e+01 4.486e-05
CC(=C)C1=CCCCC1 424 1 7.405e-01 -3.852e+01 2.020e-04
CC(=C)C1=CCCCC1 536 1 6.256e-01 -3.086e+01 8.189e-04
CC(=C)C1=CCCCC1 424 50 7.484e-01 -3.905e+01 1.703e-04
CC(=C)C1=CCCCC1 461 250 7.425e-01 -3.843e+01 1.664e-04
CC(=C)C1=CCCCC1 499 750 7.678e-01 -3.997e+01 9.810e-05
CCN(CCC(C)C)C 394 50 6.668e-01 -3.744e+01 2.560e-04
C=CC(=C)CC(C)(C)C 419 50 6.590e-01 -3.336e+01 2.501e-04
C=CC(=C)CC(C)(C)C 260 250 8.034e-01 -4.460e+01 6.106e-05
C=CC(=C)CC(C)(C)C 292 500 7.937e-01 -4.351e+01 6.501e-05
C=CC(=C)CC(C)(C)C 483 500 6.745e-01 -3.411e+01 1.680e-04
CC=CC(=C)C(C)(C)C 260 1 7.831e-01 -4.379e+01 8.430e-05
CC=CC(=C)C(C)(C)C 356 1 6.996e-01 -3.699e+01 1.819e-04
CC=CC(=C)C(C)(C)C 324 250 7.500e-01 -4.074e+01 1.086e-04
CC=CC(=C)C(C)(C)C 421 250 6.777e-01 -3.513e+01 1.937e-04
OCC(OC(C)(C)C)C 311 1 8.630e-01 -5.672e+01 7.601e-05
OCC(OC(C)(C)C)C 514 50 6.555e-01 -3.377e+01 6.058e-04
OCC(OC(C)(C)C)C 345 500 8.699e-01 -5.510e+01 7.630e-05
OCC(OC(C)(C)C)C 311 750 9.095e-01 -6.019e+01 4.860e-05
OCC(OC(C)(C)C)C 311 1000 9.195e-01 -6.100e+01 4.945e-05
CCC1=CC=C(CC1)C 507 50 6.665e-01 -3.404e+01 4.162e-04
CCC1=CC=C(CC1)C 403 100 7.659e-01 -4.094e+01 1.662e-04
CCC1=CC=C(CC1)C 403 500 7.988e-01 -4.313e+01 1.020e-04
CCC1=CC=C(CC1)C 438 750 7.952e-01 -4.267e+01 8.868e-05
CCC1=CC=C(CC1)C 507 750 7.563e-01 -3.977e+01 1.262e-04
CCC1=CC=C(CC1)C 264 1000 9.102e-01 -5.202e+01 3.840e-05
C=CC=C1CCC=CC1 350 100 8.379e-01 -4.618e+01 8.602e-05
C=CC=C1CCC=CC1 462 250 7.643e-01 -4.014e+01 1.680e-04
C=CC=C1CCC=CC1 387 500 8.377e-01 -4.573e+01 7.936e-05
C=CC=C1CCC=CC1 276 750 9.247e-01 -5.343e+01 4.137e-05
COC1=CCC=C(C1)C 353 50 8.687e-01 -4.439e+01 1.043e-04
COC1=CCC=C(C1)C 395 250 8.505e-01 -4.285e+01 9.842e-05
COC1=CCC=C(C1)C 395 500 8.710e-01 -4.409e+01 8.587e-05
COC1=CCC=C(C1)C 437 500 8.410e-01 -4.189e+01 1.026e-04
CC1CCC(=C1)C(C)C 333 50 7.642e-01 -4.159e+01 1.323e-04
CC1CCC(=C1)C(C)C 474 500 7.067e-01 -3.676e+01 1.543e-04
CC1CCC(=C1)C(C)C 368 750 7.900e-01 -4.308e+01 8.578e-05
CCC(CO)(CO)CO 483 1 9.495e-01 -7.156e+01 8.867e-05
CCC(CO)(CO)CO 358 250 1.054e+00 -8.918e+01 3.452e-05
CCC(CO)(CO)CO 650 250 8.446e-01 -5.646e+01 1.685e-04
CCC(CO)(CO)CO 608 750 9.198e-01 -6.393e+01 8.025e-05
CCC(CO)(CO)CO 650 1000 9.117e-01 -6.199e+01 8.001e-05
C/C=C/O/C=C/C(C)C 297 1 7.987e-01 -4.986e+01 1.204e-04
C/C=C/O/C=C/C(C)C 330 100 7.762e-01 -4.694e+01 1.088e-04
C/C=C/O/C=C/C(C)C 330 500 8.086e-01 -4.924e+01 7.671e-05
CCCCCC=CCCC 278 1 7.617e-01 -5.115e+01 9.379e-05
CCCCCC=CCCC 313 100 7.401e-01 -4.893e+01 9.857e-05
CCCCCC=CCCC 278 250 7.770e-01 -5.260e+01 8.297e-05
CCCCCC=CCCC 313 250 7.514e-01 -4.993e+01 9.157e-05
CCCCCC=CCCC 384 750 7.377e-01 -4.821e+01 9.079e-05
CCCCC=CCCCC 525 250 5.988e-01 -3.627e+01 3.340e-04
CCCCC=CCCCC 525 500 6.363e-01 -3.919e+01 2.201e-04
CCCCCCC#CCC 505 50 6.028e-01 -3.884e+01 4.391e-04
CCCCCC#CCCC 282 1 7.814e-01 -5.564e+01 7.790e-05
CCCCCC#CCCC 358 1 7.198e-01 -4.933e+01 1.632e-04
CCCCCC#CCCC 548 1 5.319e-01 -3.310e+01 1.102e-03
CCCCCC#CCCC 472 50 6.295e-01 -4.087e+01 3.376e-04
CCCCCC#CCCC 396 250 7.135e-01 -4.847e+01 1.379e-04
CCCCCC#CCCC 434 250 6.865e-01 -4.579e+01 1.516e-04
CCCCCC#CCCC 282 1000 8.289e-01 -5.986e+01 4.563e-05
CCCCCCCC=CC 383 1 6.737e-01 -4.333e+01 2.522e-04
CCCCCCCC=CC 278 50 7.660e-01 -5.223e+01 9.432e-05
CCCCC#CCCCC 407 100 6.907e-01 -4.637e+01 1.686e-04
CCCCC#CCCCC 499 100 6.157e-01 -3.961e+01 4.353e-04
CCCCC#CCCCC 453 250 6.743e-01 -4.462e+01 1.823e-04
CCCCC#CCCCC 499 1000 7.116e-01 -4.755e+01 8.820e-05
CCCCCCCC(=O)O 394 50 8.409e-01 -6.527e+01 1.117e-04
CCCCCCCC(=O)O 472 100 7.818e-01 -5.628e+01 1.859e-04
CCCCCCCC(=O)O 590 100 6.733e-01 -4.336e+01 4.201e-04
CCCCCCCC(=O)O 394 500 8.779e-01 -6.814e+01 6.708e-05
CCCCCCCC(=O)O 590 500 7.472e-01 -4.861e+01 1.882e-04
O=CCCCCCC(C)C 351 100 7.900e-01 -5.156e+01 1.089e-04
O=CCCCCCC(C)C 506 250 6.863e-01 -4.132e+01 2.406e-04
O=CCCCCCC(C)C 390 1000 8.217e-01 -5.341e+01 5.858e-05
CCCC(CCC(O)C)O 512 50 7.458e-01 -5.290e+01 2.245e-04
CCCC(CCC(O)C)O 431 100 8.218e-01 -6.343e+01 1.315e-04
CC(CCCCC(O)C)O 362 100 8.954e-01 -8.248e+01 5.556e-05
CC(CCCCC(O)C)O 516 100 7.646e-01 -5.705e+01 1.893e-04
CC(CCCCC(O)C)O 362 500 9.162e-01 -8.443e+01 4.761e-05
CC(CCCCC(O)C)O 555 500 7.796e-01 -5.679e+01 1.328e-04
CC(CCCCC(O)C)O 439 750 8.747e-01 -7.268e+01 6.171e-05
CCCCCCC(CO)O 368 50 8.704e-01 -7.666e+01 7.919e-05
CCCCCCC(CO)O 449 250 8.215e-01 -6.585e+01 1.111e-04
CCCCCCC(CO)O 368 500 8.971e-01 -7.955e+01 5.545e-05
CCCCCCC(CO)O 409 500 8.670e-01 -7.291e+01 6.338e-05
CCCCCCC(CO)O 530 1000 8.242e-01 -6.224e+01 8.960e-05
CCCCCCC(CO)O 571 1000 8.009e-01 -5.860e+01 9.025e-05
C1CCCCC=CCCC1 598 100 6.347e-01 -3.208e+01 5.216e-04
C1CCCCC=CCCC1 377 500 8.384e-01 -4.701e+01 6.686e-05
C1CCCCC=CCCC1 598 1000 7.572e-01 -4.035e+01 1.195e-04
CCCCC(=CCC)CC 412 1 6.509e-01 -3.936e+01 2.893e-04
CCCCC(=CCC)CC 343 50 7.177e-01 -4.513e+01 1.294e-04
CCCCC(=CCC)CC 412 250 6.866e-01 -4.220e+01 1.730e-04
CCCCC(=CCC)CC 446 750 7.099e-01 -4.391e+01 1.230e-04
CCCCCC(=CC)CC 347 50 7.172e-01 -4.547e+01 1.431e-04
CCCCCC(=CC)CC 488 50 5.968e-01 -3.531e+01 5.167e-04
CCCCCC(=CC)CC 523 100 5.792e-01 -3.387e+01 5.394e-04
CCCCCC(=CC)CC 452 250 6.606e-01 -4.024e+01 2.124e-04
CCCCCC(=CC)CC 347 1000 7.787e-01 -5.068e+01 6.293e-05
C#CCCCCCC(=O)O 392 50 9.015e-01 -6.948e+01 9.117e-05
C#CCCCCCC(=O)O 433 50 8.693e-01 -6.471e+01 1.150e-04
C#CCCCCCC(=O)O 557 50 7.592e-01 -5.046e+01 2.501e-04
C#CCCCCCC(=O)O 310 100 9.707e-01 -7.908e+01 5.344e-05
C#CCCCCCC(=O)O 351 100 9.368e-01 -7.450e+01 7.022e-05
C#CCCCCCC(=O)O 557 250 7.911e-01 -5.285e+01 1.477e-04
C#CCCCCCC(=O)O 351 750 9.722e-01 -7.732e+01 4.577e-05
C#CCCCCCC(=O)O 310 1000 1.006e+00 -8.123e+01 2.984e-05
CCCC=C([N+](=O)[O-])CC 369 1 9.157e-01 -5.638e+01 8.757e-05
CCCC=C([N+](=O)[O-])CC 448 50 8.527e-01 -5.077e+01 1.483e-04
CCCC=C([N+](=O)[O-])CC 567 50 7.446e-01 -4.210e+01 2.850e-04
CCCC=C([N+](=O)[O-])CC 448 250 8.727e-01 -5.218e+01 1.165e-04
CCCC=C([N+](=O)[O-])CC 290 1000 1.027e+00 -6.640e+01 3.354e-05
CCCC=C([N+](=O)[O-])CC 369 1000 9.745e-01 -6.073e+01 4.714e-05
CCCC=C([N+](=O)[O-])CC 488 1000 9.050e-01 -5.395e+01 7.069e-05
CCCCCC=CC(C)C 481 100 5.978e-01 -3.597e+01 4.785e-04
CCCCCC=CC(C)C 515 100 5.682e-01 -3.353e+01 5.280e-04
CCCCCC=CC(C)C 274 250 7.762e-01 -5.203e+01 7.695e-05
CCCCCC=CC(C)C 481 500 6.587e-01 -4.068e+01 1.540e-04
CCCCCC=CC(C)C 274 750 8.011e-01 -5.428e+01 5.293e-05
CCCCCC=CC(C)C 481 1000 7.008e-01 -4.407e+01 1.162e-04
Cc1cccc2c1C=CC2 475 1 8.282e-01 -4.515e+01 1.605e-04
Cc1cccc2c1C=CC2 564 500 8.203e-01 -4.340e+01 1.269e-04
Cc1cccc2c1C=CC2 386 1000 9.643e-01 -5.560e+01 4.654e-05
Cc1cccc2c1C=CC2 475 1000 9.131e-01 -5.052e+01 6.743e-05
CCCC(C(CC)CC)O 544 250 6.474e-01 -3.763e+01 2.742e-04
CCCC(C(CC)CC)O 323 500 8.323e-01 -6.222e+01 5.813e-05
CCCC(C(CC)CC)O 286 1000 8.769e-01 -6.725e+01 3.302e-05
CCCC(C=CC)CCC 419 50 6.433e-01 -3.873e+01 2.924e-04
CCCC(C=CC)CCC 276 250 7.746e-01 -5.067e+01 6.455e-05
CCCC(C=CC)CCC 276 1000 8.109e-01 -5.376e+01 4.569e-05
CCCC(C=CC)CCC 347 1000 7.702e-01 -4.953e+01 7.105e-05
CC1=Cc2c(C1)cccc2 384 100 9.056e-01 -5.163e+01 8.912e-05
CC1=Cc2c(C1)cccc2 473 100 8.326e-01 -4.536e+01 1.494e-04
CC1=Cc2c(C1)cccc2 563 100 7.550e-01 -3.951e+01 2.673e-04
CC1=Cc2c(C1)cccc2 384 250 9.167e-01 -5.236e+01 7.991e-05
CC1=Cc2c(C1)cccc2 563 250 7.819e-01 -4.115e+01 2.022e-04
CC1=Cc2c(C1)cccc2 608 250 7.475e-01 -3.864e+01 2.985e-04
CC1=Cc2c(C1)cccc2 608 500 7.851e-01 -4.092e+01 1.811e-04
CC1=Cc2c(C1)cccc2 608 750 8.128e-01 -4.262e+01 1.261e-04
CCCCCC(=C)CCC 276 50 7.689e-01 -5.043e+01 9.133e-05
CCCCCC(=C)CCC 381 100 6.912e-01 -4.306e+01 1.791e-04
CCCCCC(=C)CCC 521 100 5.757e-01 -3.361e+01 6.656e-04
CCCCCC(=C)CCC 521 250 6.101e-01 -3.615e+01 2.907e-04
CCCCCC(=C)CCC 416 500 7.058e-01 -4.411e+01 1.217e-04
CCCCCC(=C)CCC 416 750 7.248e-01 -4.569e+01 1.091e-04
CCCCCC(=C)CCC 416 1000 7.389e-01 -4.680e+01 7.413e-05
CCCCCC(=C)CCC 521 1000 6.898e-01 -4.236e+01 1.119e-04
CCCC(CC(=O)C)CC 471 500 7.412e-01 -4.380e+01 1.296e-04
CCCC(CC(=O)C)CC 471 1000 7.803e-01 -4.681e+01 8.553e-05
CCCC(=O)C(CC)CC 280 50 8.324e-01 -5.231e+01 8.436e-05
CCCC(=O)C(CC)CC 544 50 5.946e-01 -3.219e+01 8.086e-04
